"AREA","VARIEDADE","DATA DE PODA","DATA DA AMOSTRA","DIAS POS PODA","SEMESTRE","ESTADO DO ENGACO","COLORACAO DO CACHO","BRIX ACIMA DO IDEAL","BRIX DO SUCO","ACIDEZ","BRIX","DIAMETRO"
"B13 V2.1","SUMMER ROYAL","43598","43682","84","2019.2","MADURO","PRETA","0.25","15","1.08","15","19.6"
"B05 V2","CRIMSON","43577","43682","105","2019.2","MADURO","VERMELHA","0.4167","14","1.06","15","17"
"B09 V1","CRIMSON","43584","43683","99","2019.2","MADURO","ROSADA","0.0667","14.6","1.3","14.2","16.4"
"B13 V1","SUGRAONE","43610","43683","73","2019.2","MADURO","VERDE","0","12","1.12","11.6","20.2"
"B05 V2","CRIMSON","43577","43685","108","2019.2","MADURO","VERMELHA","0.6","15.2","1.16","15.8","18.2"
"A07 V3","THOMPSON","43595","43685","90","2019.2","MADURO","ÂMBAR","0.0333","13.8","1.81","14","16.7"
"A02 V1","SUGRAONE","43612","43685","73","2019.2","MADURO","ÂMBAR","0.0333","11","1.39","10.8","18.3"
"B13 V2.1","SUMMER ROYAL","43598","43685","87","2019.2","MADURO","PRETA","0.2","15.2","0.95","15.4","19.8"
"A02 V2","SUGRAONE","43612","43685","73","2019.2","MADURO","ÂMBAR","0","10.8","1.39","10.9","18.8"
"B05 V1","CRIMSON","43577","43685","108","2019.2","MADURO","VERMELHA","0.8667","16.8","0.99","16.8","16.9"
"B13 V1","SUGRAONE","43610","43686","76","2019.2","MADURO","ÂMBAR","0.05","12.6","1.01","12.5","21.3"
"B15 V1","THOMPSON","43599","43686","87","2019.2","MADURO","ÂMBAR","0.0167","13.2","2","12","16.6"
"B15 V2","THOMPSON","43601","43686","85","2019.2","MADURO","ÂMBAR","0","11","2.62","10.5","16.3"
"B09 V1","CRIMSON","43584","43686","102","2019.2","MADURO","VERMELHA","0.1333","14.6","1.29","14.5","16.8"
"B03 V2","CRIMSON","43591","43689","98","2019.2","MADURO","VERMELHA","0.05","14","1.18","14","16.9"
"A01 V1","CRIMSON","43591","43689","98","2019.2","MADURO","VERMELHA","0.2333","14.6","1.19","15","16.7"
"A02 V2","SUGRAONE","43612","43689","77","2019.2","MADURO","ÂMBAR","0","12","1.05","11.8","19"
"A02 V1","SUGRAONE","43612","43689","77","2019.2","MADURO","ÂMBAR","0.0667","12","1","11.86","19"
"A07 V3","THOMPSON","43595","43689","94","2019.2","MADURO","ÂMBAR","0.1333","15","1.56","14","16.8"
"B15 V2","THOMPSON","43601","43689","88","2019.2","MADURO","ÂMBAR","0","12.4","1.97","12","16.9"
"B13 V2.1","SUMMER ROYAL","43598","43689","91","2019.2","MADURO","PRETA","0.6833","17.6","0.88","17","19"
"B15 V1","THOMPSON","43599","43689","90","2019.2","MADURO","ÂMBAR","0.0333","14","1.67","14","17"
"B13 V1","SUGRAONE","43610","43689","79","2019.2","MADURO","ÂMBAR","0.3167","14","0.85","14.1","21.33"
"B05 V2","CRIMSON","43577","43689","112","2019.2","MADURO","VERMELHA","0.55","16","1.04","16.1","17.6"
"B05 V1","CRIMSON","43577","43689","112","2019.2","MADURO","VERMELHA","0.9667","17.4","0.93","17.4","16.7"
"B09 V1","CRIMSON","43584","43690","106","2019.2","MADURO","VERMELHA","0.5767","16","1.16","15.8","16.7"
"B04 V2","CRIMSON","43591","43691","100","2019.2","MADURO","VERMELHA","0.0333","14","1.31","13.9","17"
"B11 V2","ARRA 30","43611","43690","79","2019.2","MADURO","ÂMBAR","0","13","1.23","13.3","17.4"
"A01 V1","CRIMSON","43591","43692","101","2019.2","MADURO","VERMELHA","0.5833","15","1","15.7","16"
"A07 V3","THOMPSON","43595","43692","97","2019.2","MADURO","ÂMBAR","0.1667","14.6","1.36","15.6","16.7"
"B03 V2","CRIMSON","43591","43692","101","2019.2","MADURO","VERMELHA","0.15","13.6","1.14","14","16.9"
"A02 V2","SUGRAONE","43612","43692","80","2019.2","MADURO","ÂMBAR","0.0667","11.8","0.99","12.2","19.3"
"A02 V1","SUGRAONE","43612","43692","80","2019.2","MADURO","ÂMBAR","0.05","12","0.95","12","19"
"B13 V1","SUGRAONE","43610","43692","82","2019.2","MADURO","ÂMBAR","0.45","14","0.7","14","21.6"
"B15 V2","THOMPSON","43601","43692","91","2019.2","MADURO","ÂMBAR","0.0667","13.8","1.66","13.7","16.8"
"B15 V1","THOMPSON","43599","43692","93","2019.2","MADURO","ÂMBAR","0.2167","14.6","1.52","15","17"
"B13 V2.1","SUMMER ROYAL","43598","43692","94","2019.2","MADURO","PRETA","0.8167","18.4","0.86","18","19"
"B05 V2","CRIMSON","43577","43692","115","2019.2","MADURO","VERMELHA","0.8333","16.4","0.93","16","17.8"
"B09 V1","CRIMSON","43584","43693","109","2019.2","MADURO","VERMELHA","0.4","15","1.14","15","17"
"B11 V2","ARRA 30","43611","43693","82","2019.2","MADURO","ÂMBAR","0","13","1.11","13","18"
"B04 V2","CRIMSON","43591","43693","102","2019.2","MADURO","VERMELHA","0.0667","14","1.24","14","17.6"
"A03 V3 E V4","ARRA 15","43610","43693","83","2019.2","MADURO","VERDE","0","10.6","2.38","11","19"
"A03 V1 E V2","ARRA 15","43610","43693","83","2019.2","MADURO","VERDE","0","12.6","1.85","12","19.8"
"A06 V4","ARRA 15","43612","43693","81","2019.2","MADURO","VERDE","0","12","2.48","11.87","17.8"
"A06 V3","ARRA 15","43612","43693","81","2019.2","MADURO","VERDE","0","12","2.32","12","18"
"B03 V2","CRIMSON","43591","43696","105","2019.2","MADURO","VERMELHA","0.4167","15.8","1.03","15.6","16.88"
"B15 V2","THOMPSON","43601","43696","95","2019.2","MADURO","ÂMBAR","0.0667","13.8","1.55","14","17"
"B15 V1","THOMPSON","43599","43696","97","2019.2","MADURO","ÂMBAR","0.2333","15.4","1.39","16","17"
"A07 V3","THOMPSON","43595","43696","101","2019.2","MADURO","ÂMBAR","0.4333","15.8","1.16","16.6","17"
"A01 V1","CRIMSON","43591","43696","105","2019.2","MADURO","VERMELHA","0.6833","16","1.05","16","16.9"
"B05 V2","CRIMSON","43577","43696","119","2019.2","MADURO","VERMELHA","0.95","16.6","0.91","17","17.6"
"B13 V1","SUGRAONE","43610","43696","86","2019.2","MADURO","ÂMBAR","0.5","14.2","0.71","14.8","22"
"A02 V2","SUGRAONE","43612","43696","84","2019.2","MADURO","ÂMBAR","0.1833","13.2","0.82","13","20"
"A02 V1","SUGRAONE","43612","43696","84","2019.2","MADURO","ÂMBAR","0.0833","12.8","0.8","12.8","20"
"B11 V2","ARRA 30","43611","43696","85","2019.2","MADURO","ÂMBAR","0.0333","13.8","0.92","14","18"
"B09 V1","CRIMSON","43584","43696","112","2019.2","MADURO","VERMELHA","0.6667","16.4","1.03","16","17"
"A03 V1 E V2","ARRA 15","43610","43697","87","2019.2","MADURO","VERDE","0.0167","12.8","1.7","12.7","20.4"
"B04 V2","CRIMSON","43591","43697","106","2019.2","MADURO","VERMELHA","0.1167","14.2","1.12","14.8","18"
"A06 V4","ARRA 15","43612","43697","85","2019.2","MADURO","VERDE","0.0333","13","2.1","12.8","18.2"
"A06 V3","ARRA 15","43612","43697","85","2019.2","MADURO","VERDE","0","13","1.97","12.9","18.2"
"A03 V3 E V4","ARRA 15","43610","43697","87","2019.2","MADURO","VERDE","0","11.2","1.99","11.6","20.4"
"A07 V3","THOMPSON","43595","43699","104","2019.2","MADURO","ÂMBAR","0.4333","16","1.18","16.2","17"
"B03 V2","CRIMSON","43591","43699","108","2019.2","MADURO","VERMELHA","0.5833","15.6","0.91","16.1","17.6"
"A06 V3","ARRA 15","43612","43699","87","2019.2","MADURO","VERDE","0.0833","14","1.78","14.4","18.7"
"A06 V4","ARRA 15","43612","43699","87","2019.2","MADURO","VERDE","0.0667","14","1.7","14.4","18.5"
"A02 V1","SUGRAONE","43612","43699","87","2019.2","MADURO","ÂMBAR","0.2667","14","0.69","13.9","21"
"A02 V2","SUGRAONE","43612","43699","87","2019.2","MADURO","ÂMBAR","0.3833","14","0.68","14.2","20.9"
"A03 V1 E V2","ARRA 15","43610","43699","89","2019.2","MADURO","VERDE","0.05","13.8","1.54","13.7","20.5"
"A01 V1","CRIMSON","43591","43699","108","2019.2","MADURO","VERMELHA","0.6333","16","1.03","16.2","17.1"
"B04 V2","CRIMSON","43591","43699","108","2019.2","MADURO","VERMELHA","0.3167","15.2","1.09","15.3","17.8"
"B09 V1","CRIMSON","43584","43699","115","2019.2","MADURO","VERMELHA","0.8167","16.6","0.94","16.8","17.4"
"A03 V3 E V4","ARRA 15","43610","43699","89","2019.2","MADURO","VERDE","0","12.2","0.91","12.7","20.6"
"B13 V1","SUGRAONE","43610","43700","90","2019.2","MADURO","ÂMBAR","0.6833","15.4","0.61","15.8","22"
"B11 V2","ARRA 30","43611","43700","89","2019.2","MADURO","ÂMBAR","0.3","15","0.69","16","19"
"B15 V1","THOMPSON","43599","43700","101","2019.2","MADURO","ÂMBAR","0.4167","16.4","1.32","16","17.9"
"B15 V2","THOMPSON","43601","43700","99","2019.2","MADURO","ÂMBAR","0.1167","14.6","1.43","14","17.6"
"A09 V1","ARRA 15","43611","43700","89","2019.2","MADURO","VERDE","0","12.2","2.3","12.9","18.8"
"A02 V3","SUGRAONE","43619","43700","81","2019.2","MADURO","VERDE","0.05","11.8","0.92","12.7","20"
"A02 V4","SUGRAONE","43619","43700","81","2019.2","MADURO","VERDE","0.0167","11","1.1","11","18.7"
"A07 V3","THOMPSON","43595","43703","108","2019.2","MADURO","ÂMBAR","0.7167","17","1","17.4","17"
"A01 V1","CRIMSON","43591","43703","112","2019.2","MADURO","VERMELHA","0.95","17.4","0.9","17.6","17"
"A02 V1","SUGRAONE","43612","43703","91","2019.2","MADURO","ÂMBAR","0.7333","14.8","0.64","15","20"
"A02 V2","SUGRAONE","43612","43703","91","2019.2","MADURO","ÂMBAR","0.5167","14.4","0.64","14.7","20"
"A03 V1 E V2","ARRA 15","43610","43703","93","2019.2","MADURO","ÂMBAR","0.2","14.6","1.36","15","20"
"A03 V3 E V4","ARRA 15","43611","43703","92","2019.2","MADURO","VERDE","0.0833","13.8","1.63","14.5","19.9"
"A04 V3 E V4","ARRA 12","43612","43703","91","2019.2","MADURO","ROSADA","0","12.8","1.4","12.97","19.7"
"A06 V3","ARRA 15","43612","43703","91","2019.2","MADURO","ÂMBAR","0.2333","15","1.65","15.6","18"
"A06 V4","ARRA 15","43612","43703","91","2019.2","MADURO","ÂMBAR","0.3333","15","1.62","15.6","18"
"A07 V3","THOMPSON","43612","43703","91","2019.2","MADURO","ÂMBAR","0.7167","17","1","17.4","17"
"B03 V2","CRIMSON","43591","43703","112","2019.2","MADURO","VERMELHA","0.8333","17","0.9","17","17"
"B04 V2","CRIMSON","43591","43703","112","2019.2","MADURO","VERMELHA","0.7667","16.4","0.99","16","17"
"B09 V1","CRIMSON","43584","43703","119","2019.2","MADURO","VERMELHA","0.9833","18","0.9","18","16.9"
"B11 V2","ARRA 15","43612","43703","91","2019.2","MADURO","ÂMBAR","0.45","15.8","0.6","16.7","18.8"
"B15 V1","THOMPSON","43599","43703","104","2019.2","MADURO","ÂMBAR","0.7333","17.2","1.12","17","18"
"A02 V3 E V4","SUGRAONE","43619","43704","85","2019.2","MADURO","ÂMBAR","0.1833","13","0.82","13.5","19.4"
"A09 V1","ARRA 15","43611","43704","93","2019.2","MADURO","ÂMBAR","0.0167","13.2","1.79","13.6","18.4"
"B15 V2","THOMPSON","43601","43704","103","2019.2","MADURO","ÂMBAR","0.2333","15.6","1.21","15.9","18"
"A02 V2","SUGRAONE","43612","43706","94","2019.2","MADURO","ÂMBAR","0.75","15","0.63","15","20"
"B03 V2","CRIMSON","43591","43706","115","2019.2","MADURO","VERMELHA","0.8667","17.2","0.81","17","18"
"B04 V2","CRIMSON","43591","43706","115","2019.2","MADURO","VERMELHA","0.7667","17","0.93","16.7","18"
"B15 V2","THOMPSON","43601","43706","105","2019.2","MADURO","ÂMBAR","0.45","16","1.15","16","18"
"A02 V1","SUGRAONE","43612","43706","94","2019.2","MADURO","ÂMBAR","0.6833","15","0.5","15.2","21.1"
"A06 V3","ARRA 15","43612","43706","94","2019.2","MADURO","ÂMBAR","0.5","16","1.4","16.6","18.8"
"A03 V1 E V2","ARRA 15","43610","43706","96","2019.2","MADURO","ÂMBAR","0.2167","15","1.3","14.9","20.2"
"A03 V3 E V4","ARRA 15","43610","43706","96","2019.2","MADURO","ÂMBAR","0.1333","14","1.4","14.7","20.3"
"A07 V3","THOMPSON","43595","43706","111","2019.2","MADURO","ÂMBAR","0.8","17.8","0.94","17.9","17.6"
"B15 V1","THOMPSON","43599","43706","107","2019.2","MADURO","ÂMBAR","0.7833","17","1.04","18.1","18.2"
"A06 V4","ARRA 15","43612","43706","94","2019.2","MADURO","ÂMBAR","0.5333","16.4","1.4","17","18.7"
"A02 V4","SUGRAONE","43619","43707","88","2019.2","MADURO","ÂMBAR","0.1333","12.8","0.78","13.2","20"
"B11 V2","ARRA 30","43612","43707","95","2019.2","MADURO","ÂMBAR","0.6667","17","0.55","17.2","19"
"B09 V1","CRIMSON","43584","43707","123","2019.2","MADURO","VERMELHA","0.9667","18","0.85","17","17.9"
"A01 V1","CRIMSON","43591","43707","116","2019.2","MADURO","VERMELHA","0.9833","18","0.87","18","17"
"A02 V3","SUGRAONE","43619","43707","88","2019.2","MADURO","ÂMBAR","0.3667","14","0.77","14","20.3"
"A04 V3 E V4","ARRA 12","43612","43707","95","2019.2","MADURO","VERMELHA","0","13.6","1.12","13","20.7"
"A09 V1","ARRA 15","43611","43707","96","2019.2","MADURO","VERDE","0.0333","15","1.74","14","19"
"A02 V1 E V2","SUGRAONE","43612","43710","98","2019.2","MADURO","ÂMBAR","0.6667","15","0.55","15.1","20.9"
"A02 V3 E V4","SUGRAONE","43612","43710","98","2019.2","MADURO","ÂMBAR","0.3167","14","0.69","14","20.4"
"A03 V1 E V2","ARRA 15","43610","43710","100","2019.2","MADURO","ÂMBAR","0.4333","15.8","1.11","16.6","20.4"
"A03 V3 E V4","ARRA 15","43610","43710","100","2019.2","MADURO","ÂMBAR","0.2","14.8","1.3","15.4","20.5"
"A06 V3","ARRA 15","43612","43710","98","2019.2","MADURO","ÂMBAR","0.8333","17.6","1.31","18","18.6"
"A06 V4","ARRA 15","43612","43710","98","2019.2","MADURO","ÂMBAR","0.8367","17.8","1.16","18.8","18.7"
"A09 V1","ARRA 15","43611","43710","99","2019.2","MADURO","ÂMBAR","0.2167","15.4","1.44","15.4","19.2"
"A09 V2","ARRA 15","43616","43710","94","2019.2","MADURO","ÂMBAR","0.18","14","1.43","14.6","19"
"B09 V1","CRIMSON","43584","43710","126","2019.2","MADURO","VERMELHA","0.9833","18","0.74","18.6","17"
"B11 V2","ARRA 30","43612","43710","98","2019.2","MADURO","ÂMBAR","0.6833","17.6","0.48","17","19"
"A07 V3","THOMPSON","43595","43710","115","2019.2","MADURO","ÂMBAR","0.5333","17.2","0.92","16.7","17"
"A01 V1","CRIMSON","43591","43711","120","2019.2","MADURO","VERMELHA","1","19","0.7","19","16.9"
"A04 V3 E V4","ARRA 12","43612","43711","99","2019.2","MADURO","VERMELHA","0.0667","14.2","0.93","14.3","20.4"
"A05 V1 E V2","SUGRAONE","43630","43711","81","2019.2","MADURO","ÂMBAR","0.4167","14.2","0.87","14.4","19"
"A05 V3 E V4","SUGRAONE","43630","43711","81","2019.2","MADURO","VERDE","0.1","12.8","0.88","12.9","19.2"
"A09 V3 E V4","ARRA 15","43617","43711","94","2019.2","MADURO","VERDE","0.1","14.4","1.54","14","19"
"A06 V1 E V2","ARRA 15","43618","43711","93","2019.2","MADURO","VERDE","0","12.8","2.12","12.8","17.9"
"B04 V2","CRIMSON","43591","43712","121","2019.2","MADURO","VERMELHA","0.9667","18","0.79","18","17"
"B03 V2","CRIMSON","43591","43712","121","2019.2","MADURO","VERMELHA","0.9333","19","0.75","18","17"
"B07 V2.2","SABLE","43619","43713","94","2019.2","MADURO","PRETA","0.0667","15","0.95","14.8","18.8"
"B15 V2","THOMPSON","43601","43714","113","2019.2","MADURO","ÂMBAR","0.4667","16.4","0.97","16.3","18.3"
"A03 V1 E V2","ARRA 15","43610","43714","104","2019.2","MADURO","ÂMBAR","0.9667","17.2","0.99","18.3","21"
"A03 V3 E V4","ARRA 15","43610","43714","104","2019.2","MADURO","ÂMBAR","0.7667","16.6","1.09","17.5","20.5"
"B11 V2","ARRA 30","43612","43714","102","2019.2","MADURO","ÂMBAR","0.8167","17.8","0.41","17.9","19"
"A06 V3 E V4","ARRA 15","43612","43714","102","2019.2","MADURO","ÂMBAR","0.8333","18.2","1.1","18.5","19"
"A03 V3 E V4","ARRA 15","43610","43714","104","2019.2","MADURO","ÂMBAR","0.43","15.2","1.2","16","20"
"A03 V1 E V2","ARRA 15","43610","43714","104","2019.2","MADURO","ÂMBAR","0.7667","17","0.99","18","20"
"B15 V1","THOMPSON","43599","43714","115","2019.2","MADURO","ÂMBAR","0.7333","16.4","0.87","17.7","18"
"A06 V3 E V4","ARRA 15","43612","43714","102","2019.2","MADURO","ÂMBAR","0.8667","18","1.09","19","18.6"
"B15 V1","THOMPSON","43599","43716","117","2019.2","MADURO","ÂMBAR","0.8833","18.6","0.85","18.9","17.7"
"B15 V2","THOMPSON","43601","43716","115","2019.2","MADURO","ÂMBAR","0.6333","17","0.88","17.5","18"
"A05 V3 E V4","SUGRAONE","43630","43718","88","2019.2","MADURO","ÂMBAR","0.1167","13","0.7","13.1","20.3"
"A03 V3 E V4","ARRA 15","","43551","43551","2019.1","VERDE","ÂMBAR","0.4","14.4","0.97","14.8","19.4"
"A05 V1 E V2","ARRA 15","43630","43718","88","2019.2","MADURO","ÂMBAR","0.75","14.8","0.63","15.3","20"
"A03 V3 E V4","ARRA 15","","43717","43717","2019.2","MADURO","ÂMBAR","0.9","17.2","1.06","18.6","20.6"
"A03 V3 E V4","ARRA 15","","43717","43717","2019.2","MADURO","ÂMBAR","0.7667","16.2","1.09","17.7","20.2"
"A09 V1","ARRA 15","43617","43718","101","2019.2","MADURO","ÂMBAR","0.6833","17.4","1.03","17.6","19.3"
"A09 V1","ARRA 15","43617","43717","100","2019.2","MADURO","ÂMBAR","0.7833","17.4","1.12","18.2","19"
"A09 V1","ARRA 15","43617","43724","107","2019.2","MADURO","ÂMBAR","0.9667","18.8","0.92","20.2","19.5"
"A03 V1 E V2","ARRA 15","43610","43717","107","2019.2","MADURO","ÂMBAR","0.9667","18","0.94","19","20.7"
"A09 V1","ARRA 15","43617","43721","104","2019.2","MADURO","ÂMBAR","0.9667","18.4","0.99","19.5","19.1"
"A06 V1","ARRA 15","43626","43731","105","2019.2","MADURO","ÂMBAR","0.95","17.5","0.96","19.5","19"
"A06 V1 E V2","ARRA 15","43626","43718","92","2019.2","MADURO","ÂMBAR","0.2","14.8","1.57","15.2","18.6"
"A06 V1 E V2","ARRA 15","43626","43724","98","2019.2","MADURO","ÂMBAR","0.5333","15.8","1.24","16.7","18.8"
"A04 V3 E V4","ARRA 12","43612","43717","105","2019.2","MADURO","ÂMBAR","0.25","15.4","0.86","15.9","20.8"
"B11 V2","SW35","43626","43725","99","2019.2","MADURO","VERDE","0","11","1.14","11.4","25.7"
"B11 V2","SW35","43626","43719","93","2019.2","MADURO","VERDE","0","10.4","1.57","10.4","25.1"
"A05 V1 E V2","SUGRAONE","43630","43725","95","2019.2","MADURO","ÂMBAR","0.7833","15.2","0.51","15.8","20.5"
"A11 V1","MIDNIGHT","43633","43725","92","2019.2","MADURO","PRETA","0.8167","16.4","0.7","16.7","17.5"
"B03 V1","CRIMSON","43613","43725","112","2019.2","MADURO","ROSADA","0.5833","16.4","1.09","16","16.9"
"B04 V1","CRIMSON","43613","43725","112","2019.2","MADURO","ROSADA","0.3667","15.4","1.12","15.3","17.3"
"A05 V3 E V4","SUGRAONE","43630","43725","95","2019.2","MADURO","ÂMBAR","0.3","13.8","0.55","14.1","20.7"
"A09 V2","ARRA 15","43617","43718","101","2019.2","MADURO","ÂMBAR","0.8","17.8","0.95","18.2","18.6"
"A05 V1 E V2","SUGRAONE","43630","43725","95","2019.2","MADURO","ÂMBAR","0.7833","15.2","0.51","15.8","20.5"
"A11 V1","MIDNIGHT","43633","43728","95","2019.2","MADURO","PRETA","0.8333","16.4","0.62","16.9","17.4"
"A04 V3 E V4","ARRA 12","43612","43724","112","2019.2","MADURO","VERMELHA","0.5","16","0.68","16.6","21.8"
"A09 V2","ARRA 15","43617","43724","107","2019.2","MADURO","ÂMBAR","1","19.2","0.81","20.7","18.8"
"A09 V2","ARRA 15","43617","43721","104","2019.2","MADURO","ÂMBAR","0.9","17.6","0.89","18.7","18.7"
"B07 V2.1","SABLE","43618","43724","106","2019.2","MADURO","PRETA","0.05","14.6","0.86","15.2","19"
"B07 V2.2","SABLE","43597","43724","127","2019.2","MADURO","PRETA","0.5","16.8","0.71","17.1","19"
"A09 V3","ARRA 15","43611","43724","113","2019.2","MADURO","ÂMBAR","0.8667","18.2","0.94","19","19.4"
"A06 V1 E V2","ARRA 15","43626","43728","102","2019.2","MADURO","ÂMBAR","0.7833","17.7","1.01","18.5","18.9"
"B07 V2.1","SABLE","43618","43720","102","2019.2","MADURO","PRETA","0","14.4","0.99","14.2","18.6"
"B07 V2.2","SABLE","43597","43720","123","2019.2","MADURO","MESCLADA","0.25","16.2","0.76","15.8","19.1"
"B11 V2","SW35","43626","43719","93","2019.2","MADURO","VERDE","0.17","10.4","1.57","10.4","25.1"
"B04 V1","CRIMSON","43613","43719","106","2019.2","MADURO","ROSADA","0.0667","14.2","1.4","14.1","16.9"
"A11 V1","MIDNIGHT","43633","43719","86","2019.2","MADURO","PRETA","0.3833","15","0.88","15.4","16.8"
"B03 V1","CRIMSON","43613","43719","106","2019.2","MADURO","ROSADA","0.1356","15","1.26","14.9","16.8"
"A06 V2","ARRA 15","43618","43731","113","2019.2","MADURO","ÂMBAR","0.8667","18.3","0.99","18.8","19.1"
"A09 V3","ARRA 15","43611","43721","110","2019.2","MADURO","ÂMBAR","0.7966","17","1","18","19.3"
"A04 V3 E V4","ARRA 12","43612","43721","109","2019.2","MADURO","VERMELHA","0.4137","16","0.69","16","21.9"
"A09 V3 E V4","ARRA 15","43611","43718","107","2019.2","MADURO","ÂMBAR","0.2833","15.6","0.99","15.8","19"
"A09 V4","ARRA 15","43616","43724","108","2019.2","MADURO","ÂMBAR","0.6667","17.4","0.93","18.1","19.1"
"A09 V4","ARRA 15","43616","43721","105","2019.2","MADURO","ÂMBAR","0.6667","17","1.1","17.7","19.1"
"A11 V2","MIDNIGHT","43637","43725","88","2019.2","MADURO","PRETA","0.2667","15.4","0.91","15","16.4"
"B07 V2.1","SABLE","43618","43732","114","2019.2","MADURO","PRETA","0.4667","17.1","0.77","16.9","19.6"
"B07 V2.1","SABLE","43618","43732","114","2019.2","MADURO","PRETA","0.05","13.8","0.78","14.3","19"
"A06 V3 E V4","ARRA 15","","43718","43718","2019.2","MADURO","ÂMBAR","0.9","20","1.05","20.6","18.8"
"A04 V3 E V4","ARRA 12","43612","43731","119","2019.2","MADURO","VERMELHA","0.9333","18.3","0.62","18.7","21.7"
"A06 V3 E V4","ARRA 15","","43718","43718","2019.2","MADURO","ÂMBAR","0.95","20.4","0.97","20","19"
"A10 V1","ARRA 15","43631","43734","103","2019.2","MADURO","ÂMBAR","0.4667","16.5","1.19","16.7","18.2"
"A10 V1","ARRA 15","43631","43738","107","2019.2","MADURO","ÂMBAR","0.85","17.3","0.98","18.1","18.5"
"B03 V1","CRIMSON","43613","43731","118","2019.2","MADURO","VERMELHA","0.9833","18.3","0.84","18.4","16.9"
"B11 V2","SW35","43626","43731","105","2019.2","MADURO","ÂMBAR","0","12.8","0.89","13.1","26"
"B04 V1","CRIMSON","43613","43731","118","2019.2","MADURO","VERMELHA","0.7667","17.3","0.92","16.6","17.5"
"B06 V1","ARRA 15","43642","43732","90","2019.2","MADURO","VERDE","0","13.6","1.91","12.4","18.6"
"B06 V2","ARRA 15","43642","43732","90","2019.2","MADURO","VERDE","0","11.8","1.76","12.2","19"
"A06 V3 E V4","ARRA 15","","43718","43718","2019.2","MADURO","ÂMBAR","0.9","20","1.05","20.6","18.8"
"A11 V2","MIDNIGHT","43637","43732","95","2019.2","MADURO","PRETA","0.85","16.3","0.68","16.8","16.5"
"A10 V1","ARRA 15","43631","43741","110","2019.2","MADURO","ÂMBAR","0.9333","17.5","0.93","19.3","18.3"
"B07 V2.1","SABLE","43618","43728","110","2019.2","MADURO","PRETA","0.3167","16.6","0.78","16.2","19"
"A04 V3 E V4","ARRA 12","43612","43728","116","2019.2","MADURO","VERMELHA","0.5667","17.3","0.63","17.2","21.4"
"A11 V2","MIDNIGHT","43637","43728","91","2019.2","MADURO","PRETA","0.5333","15","0.78","15.9","16.5"
"B07 V2.2","SABLE","43597","43728","131","2019.2","MADURO","PRETA","0.7167","17.4","0.69","17.7","19"
"B07 V2.2","SABLE","43597","43733","136","2019.2","MADURO","PRETA","0.1833","15.5","0.69","15.5","18.7"
"A11 V1","MIDNIGHT","43633","43733","100","2019.2","MADURO","PRETA","0.9333","17","0.55","17.7","17.4"
"A11 V1","MIDNIGHT","43633","43733","100","2019.2","MADURO","PRETA","0.1667","15.5","0.66","14.9","17.3"
"A11 V2","MIDNIGHT","43637","43733","96","2019.2","MADURO","PRETA","0.0833","14.2","0.85","13","16.5"
"A10 V2","ARRA 15","43447","43551","104","2019.1","MADURO","ÂMBAR","0.8833","17.4","0.7","17.5","18.7"
"A10 V2","ARRA 15","43641","43728","87","2019.2","MADURO","ÂMBAR","0.05","14.5","1.53","14.4","17.7"
"B03 V1","CRIMSON","43613","43734","121","2019.2","MADURO","VERMELHA","0.9833","19.9","0.88","18.6","17.2"
"B06 V1","ARRA 15","43642","43734","92","2019.2","MADURO","ÂMBAR","0","13.2","1.66","13.1","19.3"
"B06 V2","ARRA 15","43642","43734","92","2019.2","MADURO","ÂMBAR","0","13.2","1.58","13.2","19.9"
"B04 V1","CRIMSON","43613","43734","121","2019.2","MADURO","VERMELHA","0.8667","17.3","0.87","17.3","17.5"
"A11 V1","MIDNIGHT","43633","43735","102","2019.2","MADURO","PRETA","0.2167","14.6","0.63","15","17.1"
"A11 V2","MIDNIGHT","43637","43735","98","2019.2","MADURO","PRETA","0.8833","16.2","0.62","17.1","17.2"
"A11 V1","MIDNIGHT","43633","43735","102","2019.2","MADURO","PRETA","0.95","17.1","0.52","18.3","17.3"
"A11 V2","MIDNIGHT","43637","43735","98","2019.2","MADURO","PRETA","0.1333","14.2","0.76","14.4","16.1"
"B07 V2.1","SABLE","43618","43735","117","2019.2","MADURO","PRETA","0.05","14.8","0.73","14.6","19.4"
"B07 V2.1","SABLE","43618","43735","117","2019.2","MADURO","PRETA","0.6667","18.1","0.64","17.7","19.5"
"B07 V2.2","SABLE","43597","43735","138","2019.2","MADURO","PRETA","0.2833","16","0.64","15.6","18.9"
"B07 V2.2","SABLE","43597","43735","138","2019.2","MADURO","PRETA","0.8","19.1","0.59","18.3","18.9"
"A10 V2","ARRA 15","43641","43731","90","2019.2","MADURO","ÂMBAR","0.3167","15.6","1.26","15.8","17.8"
"A10 V2","ARRA 15","43641","43734","93","2019.2","MADURO","ÂMBAR","0.4333","16.2","1.22","16.5","18.1"
"B06 V1","ARRA 15","43642","43738","96","2019.2","MADURO","ÂMBAR","0.0333","13.7","1.42","13.8","20.3"
"B06 V2","ARRA 15","43642","43738","96","2019.2","MADURO","ÂMBAR","0.0167","14.2","1.32","14.1","19.7"
"B07 V1.1","SABLE","43646","43738","92","2019.2","MADURO","PRETA","0","13.6","0.9","13.4","19.5"
